"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_24_P943957",0.1212075,0.98442375,1.21428282604461,0.259141656762327,0.774206321145152,-5.21210419484108,"PIKFYVE"
"A_33_P3286923",-0.2575135,-0.10606825,-1.21421769546484,0.259165190832993,0.774206321145152,-5.21217305847007,"TMPRSS5"
"A_33_P3260125",0.704015,-2.1998425,1.21420761095229,0.259168834895866,0.774206321145152,-5.21218372077117,"LDLRAD2"
"A_23_P76598",-0.0960600000000001,0.757535,-1.2141222043738,0.259199698468404,0.774206321145152,-5.21227401833192,"EFHA1"
"A_23_P153853",0.1095225,0.94199875,1.21409313484769,0.259210204083833,0.774206321145152,-5.21230475162196,"ECH1"
"A_24_P231104",-0.4283,-2.202525,-1.21394809105223,0.259262627620364,0.77427694484692,-5.21245808954724,"LEPR"
"A_23_P35309",-0.1610975,0.64420875,-1.21380552878808,0.259314162798265,0.774344900120679,-5.2126087921846,"TAF5L"
"A_32_P52206",-0.2702575,-0.82149625,-1.21356387230396,0.259401539143137,0.774519854693829,-5.2128642205217,"TYW1"
"A_23_P106056",-0.2218725,0.36756375,-1.21308309342492,0.259575448001311,0.774902055814782,-5.21337229823039,"DAD1"
"A_33_P3245321",-0.4716925,-0.21105375,-1.21305075657222,0.259587148450423,0.774902055814782,-5.21340646638304,"CENPP"
"A_23_P100455",0.131675,0.3619725,1.21281888368282,0.25967105983714,0.775066548138257,-5.21365145296484,"MTHFSD"
"A_23_P143374",0.622774999999999,-2.3554125,1.21273236288339,0.259702376187619,0.775074035643693,-5.21374285902069,"NINL"
"A_24_P401645",0.17315,1.712375,1.21252857191206,0.259776151018559,0.775208223508689,-5.21395813959291,"AP4S1"
"A_23_P55706",0.2944,2.4305,1.21238313949032,0.259828809934999,0.775211565432934,-5.21411175669557,"RELB"
"A_33_P3828101",0.6702975,-1.93140125,1.21226462764916,0.259871727836445,0.775211565432934,-5.21423692911754,"CCDC112"
"A_33_P3209491",-0.11941375,-0.048472375,-1.21206648489805,0.259943496383892,0.775211565432934,-5.21444618968154,"TNS1"
"A_33_P3389912",-0.15046,0.53799,-1.21203613408351,0.259954491086544,0.775211565432934,-5.21447824147531,"LOC100130542"
"A_33_P3271038",0.1454875,0.56641875,1.21196028980498,0.259981967657429,0.775211565432934,-5.21455833403304,""
"A_33_P3222761",0.122195,0.8604475,1.21187596997948,0.260012517535146,0.775211565432934,-5.21464737296808,""
"A_33_P3370890",0.385475,-1.8555125,1.21183979377335,0.260025625429776,0.775211565432934,-5.21468557257737,"C6orf225"
"A_24_P110914",0.2060705,-0.200777,1.2118095675718,0.260036577850227,0.775211565432934,-5.21471748880569,"LOC100190939"
"A_24_P753476",-0.27535,-3.005975,-1.21180954182887,0.260036587178302,0.775211565432934,-5.21471751598774,"LOC340508"
"A_23_P365738",-0.5668875,-1.63340625,-1.21170017015494,0.260076221034321,0.775243820842942,-5.21483299849575,"ARC"
"A_33_P3653330",-0.126035,1.1068325,-1.21150626524386,0.260146500126018,0.775367407321427,-5.21503772025785,"MAP2K4"
